Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57978432,06/22/2023 09:01:35 PM,07/12/2023 03:55:30 PM,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,N/A,Sidewalk,11222,142 NEWEL STREET,NEWEL STREET,NORMAN AVENUE,MESEROLE AVENUE,NORMAN AVENUE,MESEROLE AVENUE,ADDRESS,BROOKLYN,NEWEL STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/26/2023 11:20:21 AM,01 BROOKLYN,33,Precinct 94,3026240039,BROOKLYN,998464,204210,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.72717455107454,-73.94871698457983,POINT (-73.94871698458 40.727174551075)
57973617,06/22/2023 05:38:24 PM,06/23/2023 01:05:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,,10002,FORSYTH STREET,FORSYTH STREET,CANAL STREET,DIVISION STREET,,,BLOCKFACE,MANHATTAN,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,06/23/2023 01:05:00 PM,03 MANHATTAN,,Precinct 5,,MANHATTAN,,,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,,,
57970314,06/21/2023 07:51:56 PM,07/11/2023 12:59:16 PM,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,N/A,Sidewalk,10011,66 WEST    9 STREET,WEST    9 STREET,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST    9 STREET,,Closed,,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,06/23/2023 05:35:11 AM,02 MANHATTAN,02,Precinct 6,1005720008,MANHATTAN,984609,206696,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.73400942531192,-73.99870462291133,POINT (-73.998704622911 40.734009425312)
57971205,06/22/2023 08:14:48 AM,06/22/2023 09:48:49 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,11435,139-20 109 AVENUE,109 AVENUE,139 STREET,141 STREET,139 STREET,141 STREET,ADDRESS,JAMAICA,109 AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/22/2023 09:48:54 AM,12 QUEENS,28,Precinct 103,4100690125,QUEENS,1037913,189829,MOBILE,Unspecified,QUEENS,,,,,,,,40.68755084515015,-73.80650294084563,POINT (-73.806502940846 40.68755084515)
57974310,06/22/2023 11:26:51 PM,06/22/2023 11:46:53 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,,Street/Sidewalk,10016,224 EAST   28 STREET,EAST   28 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   28 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/22/2023 11:46:57 PM,06 MANHATTAN,02,Precinct 13,1009080017,MANHATTAN,989814,209450,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.741566730493744,-73.97992118183332,POINT (-73.979921181833 40.741566730494)
57979809,06/22/2023 08:15:31 AM,06/22/2023 09:04:17 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,11210,1478 NEW YORK AVENUE,NEW YORK AVENUE,FOSTER AVENUE,FARRAGUT ROAD,FOSTER AVENUE,FARRAGUT ROAD,ADDRESS,BROOKLYN,NEW YORK AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/22/2023 09:04:22 AM,17 BROOKLYN,45,Precinct 67,3049960046,BROOKLYN,999461,171363,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.637015377446616,-73.94519403285638,POINT (-73.945194032856 40.637015377447)
57974697,06/22/2023 06:14:24 AM,06/30/2023 03:52:55 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING,RESIDENTIAL BUILDING,10010,10 WATERSIDE PLAZA,WATERSIDE PLAZA,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/30/2023 12:00:00 AM,06 MANHATTAN,04,Precinct 13,1009910060,MANHATTAN,991387,207842,PHONE,Unspecified,MANHATTAN,,,,,,,,40.7371520402173,-73.97424639983292,POINT (-73.974246399833 40.737152040217)
57986874,06/23/2023 11:09:53 PM,06/23/2023 11:51:45 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10462,1936 BOGART AVENUE,BOGART AVENUE,RHINELANDER AVENUE,NEILL AVENUE,RHINELANDER AVENUE,NEILL AVENUE,ADDRESS,BRONX,BOGART AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/23/2023 11:51:48 PM,11 BRONX,13,Precinct 49,2042660015,BRONX,1022973,249029,MOBILE,Unspecified,BRONX,,,,,,,,40.85011717027921,-73.86003212719872,POINT (-73.860032127199 40.850117170279)
57982869,06/23/2023 10:54:00 AM,06/23/2023 11:30:21 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11211,467 KEAP STREET,KEAP STREET,AINSLIE STREET,UNION AVENUE,AINSLIE STREET,UNION AVENUE,ADDRESS,BROOKLYN,KEAP STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/23/2023 11:30:25 AM,01 BROOKLYN,34,Precinct 90,3023710042,BROOKLYN,997518,199042,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71299110779551,-73.95214026620638,POINT (-73.952140266206 40.712991107796)
57987468,06/23/2023 01:15:36 PM,06/23/2023 01:46:50 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,,Street/Sidewalk,10031,641 WEST  142 STREET,WEST  142 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  142 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/23/2023 01:46:54 PM,09 MANHATTAN,07,Precinct 30,1020890014,MANHATTAN,997340,239810,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.824888902128556,-73.95270293832306,POINT (-73.952702938323 40.824888902129)
57970323,06/21/2023 10:45:34 AM,06/21/2023 01:14:29 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11435,90-10 143 STREET,143 STREET,90 AVENUE,91 AVENUE,90 AVENUE,91 AVENUE,ADDRESS,JAMAICA,143 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/21/2023 01:14:34 PM,12 QUEENS,24,Precinct 103,4099790011,QUEENS,1036511,194888,ONLINE,Unspecified,QUEENS,,,,,,,,40.701444984893506,-73.81151898077803,POINT (-73.811518980778 40.701444984894)
57987540,06/23/2023 03:49:16 AM,07/27/2023 12:16:08 PM,EDC,Economic Development Corporation,Noise - Helicopter,Other,Flying Too Low,Above Address,10028,7 EAST   85 STREET,EAST   85 STREET,5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,ADDRESS,NEW YORK,EAST   85 STREET,,Closed,,"The New York City Economic Development Corporation determined that this issue is not within its jurisdiction because the helicopter did not belong to a tour company departing from a NYC heliport.Â  Instead, it was most likely a law enforcement or news gathering helicopter not subject to the routing protocols established for tour helicopters. It may also have been a helicopter that departed as a charter or tour from another City but flew over NYC airspace. Helicopter tours originating from outside NYC are not subject to the same City regulations as tours departing from heliports managed by NYCEDC. Any City regulation of these flights is pre-empted by federal law and subject only to the jurisdiction of the Federal Aviation Administration. To file a complaint with the FAA, you can contact the New York Flight Standards District Office at the following web address:Â https://www.faa.gov/about/office_org/field_offices/fsdo/",07/27/2023 12:16:12 PM,08 MANHATTAN,04,Precinct 19,1014970007,MANHATTAN,995228,223685,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78063308264647,-73.960360425043,POINT (-73.960360425043 40.780633082646)
57977514,06/22/2023 09:38:17 PM,06/25/2023 06:36:04 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,LOOSE OR DEFECTIVE,RESIDENTIAL BUILDING,10470,4429 CARPENTER AVENUE,CARPENTER AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,06/25/2023 12:00:00 AM,12 BRONX,11,Precinct 47,2050660056,BRONX,1023911,267242,PHONE,Unspecified,BRONX,,,,,,,,40.90010201132255,-73.85653382517042,POINT (-73.85653382517 40.900102011323)
57975030,06/23/2023 01:54:14 AM,06/23/2023 04:15:58 PM,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Unsafe Driving,Garbage Truck,Street,11375,67 AVENUE,67 AVENUE,67 AVENUE,YELLOWSTONE BOULEVARD,67 AVENUE,YELLOWSTONE BOULEVARD,INTERSECTION,,,,Closed,,This Service Request is not within the Department of Sanitationâs jurisdiction and/or was found to be unsubstantiated.,06/23/2023 11:15:35 AM,06 QUEENS,29,Precinct 112,,QUEENS,1026033,204707,PHONE,Unspecified,QUEENS,,,,,,,,40.72845143070068,-73.84924720512655,POINT (-73.849247205127 40.728451430701)
57976020,06/22/2023 06:11:16 AM,06/22/2023 06:44:05 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11355,132-47 AVERY AVENUE,AVERY AVENUE,COLLEGE POINT BOULEVARD,SAULL STREET,COLLEGE POINT BOULEVARD,SAULL STREET,ADDRESS,FLUSHING,AVERY AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/22/2023 06:44:08 AM,07 QUEENS,20,Precinct 109,4051040046,QUEENS,1031194,213662,MOBILE,Unspecified,QUEENS,,,,,,,,40.75300474802231,-73.83056389908565,POINT (-73.830563899086 40.753004748022)
57980763,06/22/2023 03:29:38 PM,06/27/2023 10:03:01 AM,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,HOLE IN WALKING AREA,RESIDENTIAL BUILDING,10040,540 WEST  189 STREET,WEST  189 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,06/27/2023 12:00:00 AM,12 MANHATTAN,10,Precinct 34,1021590043,MANHATTAN,1004061,250270,PHONE,Unspecified,MANHATTAN,,,,,,,,40.85358603323482,-73.92838759203849,POINT (-73.928387592038 40.853586033235)
57971709,06/22/2023 09:55:04 PM,06/23/2023 02:46:59 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,10024,38 WEST   91 STREET,WEST   91 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,CENTRAL PARK WEST,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST   91 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/23/2023 02:47:04 AM,07 MANHATTAN,06,Precinct 24,1012040021,MANHATTAN,993039,226730,PHONE,Unspecified,MANHATTAN,,,,,,,,40.788993243267036,-73.9682605240039,POINT (-73.968260524004 40.788993243267)
57987261,06/23/2023 10:26:02 AM,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,N/A,Street,11354,30-36 152 STREET,152 STREET,BAYSIDE AVENUE,32 AVENUE,BAYSIDE AVENUE,32 AVENUE,ADDRESS,FLUSHING,152 STREET,,In Progress,,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",07/24/2024 03:12:10 PM,07 QUEENS,19,Precinct 109,4048360054,QUEENS,1036314,220347,PHONE,Unspecified,QUEENS,,,,,,,,40.771324646838146,-73.81203243978369,POINT (-73.812032439784 40.771324646838)
57986505,06/23/2023 08:42:51 PM,06/23/2023 08:57:18 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,,Street/Sidewalk,11230,98 PARKVILLE AVENUE,PARKVILLE AVENUE,SETON PLACE,OCEAN PARKWAY,SETON PLACE,OCEAN PARKWAY,ADDRESS,BROOKLYN,PARKVILLE AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,06/23/2023 08:57:21 PM,14 BROOKLYN,40,Precinct 70,3054270006,BROOKLYN,991361,168604,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.629452714229934,-73.9743816284361,POINT (-73.974381628436 40.62945271423)
57975624,06/22/2023 10:29:00 PM,06/23/2023 02:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),NM1,,11413,146-20 225 STREET,225 STREET,146 AVE,147 AVE,,,ADDRESS,SPRINGFIELD GARDENS,,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/23/2023 02:00:00 AM,13 QUEENS,31,Precinct 105,4134580009,QUEENS,1051938,179753,ONLINE,Unspecified,QUEENS,,,,,,,,40.659798450664155,-73.75603327557641,POINT (-73.756033275576 40.659798450664)
57971943,06/22/2023 08:53:18 PM,06/22/2023 09:39:50 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10018,240 WEST   37 STREET,WEST   37 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   37 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/22/2023 09:39:53 PM,05 MANHATTAN,03,Precinct 14,1007860068,MANHATTAN,986886,213764,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75340893358251,-73.99048577039935,POINT (-73.990485770399 40.753408933583)
57973437,06/22/2023 08:02:53 AM,06/22/2023 07:25:18 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER,RESIDENTIAL BUILDING,11355,143-30 SANFORD AVENUE,SANFORD AVENUE,,,,,ADDRESS,FLUSHING,,,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",06/22/2023 12:00:00 AM,07 QUEENS,20,Precinct 109,4051830020,QUEENS,1033494,215644,ONLINE,Unspecified,QUEENS,,,,,,,,40.758432312270216,-73.82224796017576,POINT (-73.822247960176 40.75843231227)
57970683,06/21/2023 04:44:00 PM,06/22/2023 10:50:00 AM,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,,Street,11378,59-76 54 AVENUE,54 AVENUE,UNNAMED STREET,MAURICE AVENUE,,,ADDRESS,MASPETH,,,Closed,,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,06/22/2023 12:00:00 PM,02 QUEENS,30,Precinct 108,4026560086,QUEENS,1010148,204861,PHONE,Unspecified,QUEENS,,,,,,,,40.728934894802805,-73.90655953330669,POINT (-73.906559533307 40.728934894803)
57977226,06/22/2023 06:09:22 PM,06/22/2023 07:16:34 PM,NYPD,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,,Street/Sidewalk,11223,241 AVENUE X,AVENUE X,86 STREET,STRYKER STREET,86 STREET,STRYKER STREET,ADDRESS,BROOKLYN,AVENUE X,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/22/2023 07:16:39 PM,15 BROOKLYN,44,Precinct 61,3071730051,BROOKLYN,991544,154292,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.59016906624956,-73.97373780369647,POINT (-73.973737803696 40.59016906625)
57985461,06/23/2023 03:43:38 PM,06/26/2023 10:39:26 AM,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Drug Store or Pharmacy,Goods or Services Not Delivered,Business,11224,532 NEPTUNE AVENUE,NEPTUNE AVENUE,WEST    5 STREET,WEST    6 STREET,WEST    5 STREET,WEST    6 STREET,ADDRESS,BROOKLYN,NEPTUNE AVENUE,,Closed,,"The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  Unfortunately, DCWP doesn't know of any agency that can act on the complaint and can't provide further assistance.",06/26/2023 10:39:30 AM,13 BROOKLYN,48,Precinct 60,3072737501,BROOKLYN,991743,150539,PHONE,Unspecified,BROOKLYN,,,,,,,,40.57986766144209,-73.9730254612614,POINT (-73.973025461261 40.579867661442)
57977892,06/22/2023 06:58:38 AM,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Hovering,Above Address,10128,50 EAST   96 STREET,EAST   96 STREET,MADISON AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,ADDRESS,NEW YORK,EAST   96 STREET,,In Progress,,,,08 MANHATTAN,05,Precinct 19,1015070050,MANHATTAN,997019,226043,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78710275822787,-73.95388896675728,POINT (-73.953888966757 40.787102758228)
57972348,06/22/2023 08:50:42 PM,06/22/2023 08:53:40 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11365,59-17 FRESH MEADOW LANE,FRESH MEADOW LANE,59 AVENUE,HORACE HARDING EXPRESSWAY,59 AVENUE,HORACE HARDING EXPRESSWAY,ADDRESS,FRESH MEADOWS,FRESH MEADOW LANE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/22/2023 08:53:43 PM,11 QUEENS,20,Precinct 111,,QUEENS,1040497,208848,ONLINE,Unspecified,QUEENS,,,,,,,,40.7397372772595,-73.79702672970593,POINT (-73.797026729706 40.73973727726)
57986667,06/23/2023 02:52:23 AM,06/23/2023 05:20:36 AM,NYPD,New York City Police Department,Encampment,N/A,,Subway,,,,,,,,,,,,Closed,,The Police Department visited the location and no Encampment was found.,06/23/2023 05:20:40 AM,Unspecified QUEENS,,Unspecified,,QUEENS,1012386,212417,MOBILE,Unspecified,QUEENS,,,,R,,,Mezzanine,40.74966739007307,-73.89845319094752,POINT (-73.898453190948 40.749667390073)
57975102,06/22/2023 10:05:52 AM,01/10/2025 09:22:30 AM,DOHMH,Department of Health and Mental Hygiene,Day Care,Day Care Facility,Illegal Day Care,Private House,11102,28-05 8 STREET,8 STREET,28 AVENUE,ASTORIA BOULEVARD,28 AVENUE,ASTORIA BOULEVARD,ADDRESS,ASTORIA,8 STREET,,Closed,,The NYC Health Department has investigated your complaint. You can get the status by calling 311 or (646) 632-6101 on weekdays between 9 AM and 5 PM. This service request has been closed.,01/10/2025 09:22:35 AM,01 QUEENS,22,Precinct 114,4005090033,QUEENS,1002966,220952,PHONE,Unspecified,QUEENS,,,,,,,,40.77311872101775,-73.93242752606824,POINT (-73.932427526068 40.773118721018)
57985146,06/23/2023 05:48:25 PM,06/23/2023 06:05:41 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11357,14-24 144 PLACE,144 PLACE,14 AVENUE,15 AVENUE,14 AVENUE,15 AVENUE,ADDRESS,WHITESTONE,144 PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/23/2023 06:05:44 PM,07 QUEENS,19,Precinct 109,4041130016,QUEENS,1033193,225833,MOBILE,Unspecified,QUEENS,,,,,,,,40.78640006844903,-73.82326024680161,POINT (-73.823260246802 40.786400068449)
57970350,06/21/2023 02:01:11 PM,06/21/2023 02:57:33 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11230,809 OCEAN PARKWAY,OCEAN PARKWAY,AVENUE H,LIRR BAY RIDGE LINE,AVENUE H,LIRR BAY RIDGE LINE,ADDRESS,BROOKLYN,OCEAN PARKWAY,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/21/2023 02:57:43 PM,14 BROOKLYN,45,Precinct 70,3065090089,BROOKLYN,992213,168333,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6287081514959,-73.97131249927736,POINT (-73.971312499277 40.628708151496)
57980538,06/22/2023 07:35:58 PM,06/23/2023 07:43:10 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING,RESIDENTIAL BUILDING,11417,83-02 133 AVENUE,133 AVENUE,,,,,ADDRESS,OZONE PARK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,06/23/2023 12:00:00 AM,10 QUEENS,32,Precinct 106,4113630001,QUEENS,1025013,184832,PHONE,Unspecified,QUEENS,,,,,,,,40.67390404639589,-73.85304764962594,POINT (-73.853047649626 40.673904046396)
57979683,06/22/2023 04:06:03 PM,06/22/2023 04:36:02 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11373,92-07 53 AVENUE,53 AVENUE,92 STREET,94 STREET,92 STREET,94 STREET,ADDRESS,ELMHURST,53 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/22/2023 04:36:09 PM,04 QUEENS,25,Precinct 110,4018680054,QUEENS,1020109,208463,ONLINE,Unspecified,QUEENS,,,,,,,,40.73878671476362,-73.87060090679695,POINT (-73.870600906797 40.738786714764)
57979242,06/22/2023 06:35:35 PM,07/18/2023 09:16:16 AM,DSNY,Department of Sanitation,Dirty Condition,Dirt or Gravel,N/A,Street,11356,18-41 COLLEGE POINT BOULEVARD,COLLEGE POINT BOULEVARD,18 AVENUE,20 AVENUE,18 AVENUE,20 AVENUE,ADDRESS,COLLEGE POINT,COLLEGE POINT BOULEVARD,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,07/15/2023 09:15:07 PM,07 QUEENS,19,Precinct 109,4041280005,QUEENS,1026937,224565,PHONE,Unspecified,QUEENS,,,,,,,,40.78295218253584,-73.84585951112985,POINT (-73.84585951113 40.782952182536)
57976686,06/22/2023 05:29:23 PM,06/22/2023 05:56:32 PM,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,Street/Sidewalk,11229,2271 KNAPP STREET,KNAPP STREET,AVENUE V,WHITNEY AVENUE,AVENUE V,WHITNEY AVENUE,ADDRESS,BROOKLYN,KNAPP STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/22/2023 05:56:36 PM,15 BROOKLYN,46,Precinct 61,3088210010,BROOKLYN,1002687,157104,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.59787126484802,-73.9336095412854,POINT (-73.933609541285 40.597871264848)
57977964,06/22/2023 04:52:50 PM,08/04/2023 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,,10467,620 THWAITES PLACE,THWAITES PLACE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,08/04/2023 12:00:00 AM,11 BRONX,15,Precinct 49,2043370027,BRONX,1020110,252216,UNKNOWN,Unspecified,BRONX,,,,,,,,40.858876617792056,-73.87036364220225,POINT (-73.870363642202 40.858876617792)
57980826,06/22/2023 05:03:44 PM,06/27/2023 05:46:56 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,MISSING OR INADEQUATE CANS/LID,RESIDENTIAL BUILDING,10463,3111 HEATH AVENUE,HEATH AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/27/2023 12:00:00 AM,08 BRONX,14,Precinct 50,2032610046,BRONX,1011697,259371,ONLINE,Unspecified,BRONX,,,,,,,,40.878545062435755,-73.90074787653406,POINT (-73.900747876534 40.878545062436)
57984093,06/24/2023 12:53:45 AM,06/24/2023 01:22:58 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11385,70-02 68 STREET,68 STREET,70 AVENUE,CENTRAL AVENUE,70 AVENUE,CENTRAL AVENUE,ADDRESS,RIDGEWOOD,68 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,06/24/2023 01:23:03 AM,05 QUEENS,30,Precinct 104,4036530006,QUEENS,1015871,196062,PHONE,Unspecified,QUEENS,,,,,,,,40.704765162294954,-73.88595219700987,POINT (-73.88595219701 40.704765162295)
57976335,06/22/2023 04:53:59 PM,06/22/2023 06:11:19 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,11368,37-18 98 STREET,98 STREET,37 AVENUE,38 AVENUE,37 AVENUE,38 AVENUE,ADDRESS,CORONA,98 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/22/2023 06:11:22 PM,03 QUEENS,21,Precinct 115,4017600012,QUEENS,1020606,213099,MOBILE,Unspecified,QUEENS,,,,,,,,40.75150933044093,-73.86878239892613,POINT (-73.868782398926 40.751509330441)
57982401,06/23/2023 07:31:24 AM,07/27/2023 12:20:38 PM,EDC,Economic Development Corporation,Noise - Helicopter,Other,Flying Too Low,Above Address,11357,160-21 13 AVENUE,13 AVENUE,160 STREET,162 STREET,160 STREET,162 STREET,ADDRESS,WHITESTONE,13 AVENUE,,Closed,,"The New York City Economic Development Corporation determined that this issue is not within its jurisdiction because the helicopter did not belong to a tour company departing from a NYC heliport.Â  Instead, it was most likely a law enforcement or news gathering helicopter not subject to the routing protocols established for tour helicopters. It may also have been a helicopter that departed as a charter or tour from another City but flew over NYC airspace. Helicopter tours originating from outside NYC are not subject to the same City regulations as tours departing from heliports managed by NYCEDC. Any City regulation of these flights is pre-empted by federal law and subject only to the jurisdiction of the Federal Aviation Administration. To file a complaint with the FAA, you can contact the New York Flight Standards District Office at the following web address:Â https://www.faa.gov/about/office_org/field_offices/fsdo/",07/27/2023 12:20:42 PM,07 QUEENS,19,Precinct 109,4045820009,QUEENS,1039149,227054,ONLINE,Unspecified,QUEENS,,,,,,,,40.789716387210206,-73.80174242024911,POINT (-73.801742420249 40.78971638721)
57981312,06/23/2023 09:43:47 PM,06/23/2023 10:08:28 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10463,5360 BROADWAY,BROADWAY,WEST  228 STREET,,WEST  228 STREET,,ADDRESS,NEW YORK,BROADWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/23/2023 10:08:36 PM,08 BRONX,10,Precinct 50,1022150116,MANHATTAN,1009718,258450,PHONE,Unspecified,MANHATTAN,,,,,,,,40.876023136178674,-73.9079077083527,POINT (-73.907907708353 40.876023136179)
57978963,06/22/2023 01:22:35 PM,02/18/2025 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,,11429,216-20 113 AVENUE,113 AVENUE,,,,,ADDRESS,QUEENS VILLAGE,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,02/18/2025 12:00:00 AM,13 QUEENS,27,Precinct 105,4112310138,QUEENS,1056458,195913,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.704118071449216,-73.73956884265894,POINT (-73.739568842659 40.704118071449)
