Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57971327,06/22/2023 08:59:48 AM,06/22/2023 09:28:01 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,11223,AVENUE S,AVENUE S,LAKE STREET,MCDONALD AVENUE,LAKE STREET,MCDONALD AVENUE,BLOCKFACE,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/22/2023 09:28:08 AM,Unspecified BROOKLYN,,Precinct 62,,BROOKLYN,,,ONLINE,Unspecified,BROOKLYN,,,,,,,,,,
57976142,06/22/2023 05:21:07 AM,06/22/2023 06:13:14 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11224,2915 STILLWELL AVENUE,STILLWELL AVENUE,MERMAID AVENUE,SURF AVENUE,MERMAID AVENUE,SURF AVENUE,ADDRESS,BROOKLYN,STILLWELL AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/22/2023 06:13:19 AM,13 BROOKLYN,47,Precinct 60,3072660270,BROOKLYN,989398,149359,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.57663046585556,-73.98146827786938,POINT (-73.981468277869 40.576630465856)
57972749,06/22/2023 08:35:12 PM,06/22/2023 09:06:30 PM,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,Street/Sidewalk,10030,BRADHURST AVENUE,BRADHURST AVENUE,EDGECOMBE AVENUE,WEST  143 STREET,EDGECOMBE AVENUE,WEST  143 STREET,BLOCKFACE,,,,Closed,,The Police Department issued a summons in response to the complaint.,06/22/2023 09:06:34 PM,Unspecified MANHATTAN,,Precinct 30,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,,,,,,,
57966008,06/21/2023 09:16:28 PM,06/21/2023 09:34:18 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11418,117-06 89 AVENUE,89 AVENUE,117 STREET,118 STREET,117 STREET,118 STREET,ADDRESS,RICHMOND HILL,89 AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/21/2023 09:34:25 PM,09 QUEENS,29,Precinct 102,4093440001,QUEENS,1031074,193215,ONLINE,Unspecified,QUEENS,,,,,,,,40.69688343868013,-73.83113928027556,POINT (-73.831139280276 40.69688343868)
57963794,06/21/2023 11:54:31 AM,06/21/2023 01:35:51 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11377,40-17 59 STREET,59 STREET,ROOSEVELT AVENUE,41 AVENUE,ROOSEVELT AVENUE,41 AVENUE,ADDRESS,WOODSIDE,59 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/21/2023 01:35:57 PM,02 QUEENS,26,Precinct 108,4013310038,QUEENS,1010389,210766,PHONE,Unspecified,QUEENS,,,,,,,,40.745141941237776,-73.90566705788656,POINT (-73.905667057887 40.745141941238)
55887044,11/03/2022 09:21:36 AM,11/03/2022 02:15:24 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,11378,58 ROAD,58 ROAD,58 ROAD,69 LANE,58 ROAD,69 LANE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,11/03/2022 02:15:29 PM,05 QUEENS,30,Precinct 104,,QUEENS,1014104,203373,MOBILE,Unspecified,QUEENS,,,,,,,,40.72483823293287,-73.89229282625085,POINT (-73.892292826251 40.724838232933)
57977447,06/22/2023 12:03:18 PM,06/24/2023 01:21:46 PM,DSNY,Department of Sanitation,Missed Collection,Trash,N/A,Street,11219,6703 NEW UTRECHT AVENUE,NEW UTRECHT AVENUE,67 STREET,68 STREET,67 STREET,68 STREET,ADDRESS,BROOKLYN,NEW UTRECHT AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/24/2023 12:13:58 PM,11 BROOKLYN,43,Precinct 62,3055660002,BROOKLYN,984722,165727,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62155879423071,-73.99829975514834,POINT (-73.998299755148 40.621558794231)
57976592,06/22/2023 11:11:50 AM,06/22/2023 11:14:42 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11214,8633 20 AVENUE,20 AVENUE,86 STREET,BENSON AVENUE,86 STREET,BENSON AVENUE,ADDRESS,BROOKLYN,20 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/22/2023 11:14:46 AM,11 BROOKLYN,43,Precinct 62,3063750022,BROOKLYN,984530,159288,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.60388507460243,-73.99899164717189,POINT (-73.998991647172 40.603885074602)
57978194,06/22/2023 08:22:09 PM,06/22/2023 08:27:56 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10458,2847 BRIGGS AVENUE,BRIGGS AVENUE,EAST  198 STREET,EAST  199 STREET,EAST  198 STREET,EAST  199 STREET,ADDRESS,BRONX,BRIGGS AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/22/2023 08:28:01 PM,07 BRONX,15,Precinct 52,2033020071,BRONX,1015016,256003,ONLINE,Unspecified,BRONX,,,,,,,,40.86928999991364,-73.88876139482211,POINT (-73.888761394822 40.869289999914)
57975773,06/22/2023 10:24:26 PM,06/22/2023 11:01:15 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,,Street/Sidewalk,10028,540 EAST   83 STREET,EAST   83 STREET,YORK AVENUE,EAST END AVENUE,YORK AVENUE,EAST END AVENUE,ADDRESS,NEW YORK,EAST   83 STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,06/22/2023 11:01:21 PM,08 MANHATTAN,05,Precinct 19,1015790030,MANHATTAN,998783,221102,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.77353829858656,-73.94752955159528,POINT (-73.947529551595 40.773538298587)
57971471,06/22/2023 06:20:09 AM,07/13/2023 07:32:16 AM,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Noise,Garbage Truck,Street,11216,12 VERONA PLACE,VERONA PLACE,MACON STREET,FULTON STREET,MACON STREET,FULTON STREET,ADDRESS,BROOKLYN,VERONA PLACE,,Closed,,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,06/24/2023 10:50:30 AM,03 BROOKLYN,36,Precinct 79,3018490029,BROOKLYN,998761,187353,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68090557644814,-73.94768175629657,POINT (-73.947681756297 40.680905576448)
57963839,06/21/2023 01:45:23 PM,06/21/2023 02:17:43 PM,NYPD,New York City Police Department,Encampment,N/A,,Street/Sidewalk,10011,451 6 AVENUE,6 AVENUE,WEST   10 STREET,MILLIGAN PLACE,WEST   10 STREET,MILLIGAN PLACE,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,,Closed,,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,06/21/2023 02:17:49 PM,02 MANHATTAN,03,Precinct 6,1006060071,MANHATTAN,984647,207058,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.73500302452045,-73.99856748642691,POINT (-73.998567486427 40.73500302452)
57972803,06/22/2023 12:36:59 PM,07/27/2023 12:10:52 PM,EDC,Economic Development Corporation,Noise - Helicopter,Other,Flying Too Low,Above Address,11215,608 11 STREET,11 STREET,8 AVENUE,PROSPECT PARK WEST,8 AVENUE,PROSPECT PARK WEST,ADDRESS,BROOKLYN,11 STREET,,Closed,,"The New York City Economic Development Corporation determined that this issue is not within its jurisdiction because the helicopter did not belong to a tour company departing from a NYC heliport.Â  Instead, it was most likely a law enforcement or news gathering helicopter not subject to the routing protocols established for tour helicopters. It may also have been a helicopter that departed as a charter or tour from another City but flew over NYC airspace. Helicopter tours originating from outside NYC are not subject to the same City regulations as tours departing from heliports managed by NYCEDC. Any City regulation of these flights is pre-empted by federal law and subject only to the jurisdiction of the Federal Aviation Administration. To file a complaint with the FAA, you can contact the New York Flight Standards District Office at the following web address:Â https://www.faa.gov/about/office_org/field_offices/fsdo/",07/27/2023 12:10:57 PM,06 BROOKLYN,39,Precinct 78,3010970027,BROOKLYN,990065,181179,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66396931592607,-73.97903980929927,POINT (-73.979039809299 40.663969315926)
57973082,06/23/2023 01:08:37 AM,06/23/2023 01:24:12 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,,Street/Sidewalk,11232,874 42 STREET,42 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,42 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/23/2023 01:24:14 AM,12 BROOKLYN,38,Precinct 66,3009250037,BROOKLYN,984927,174153,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64468636458384,-73.9975604560498,POINT (-73.99756045605 40.644686364584)
57961490,06/21/2023 07:41:27 AM,06/21/2023 08:22:53 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,11236,9405 FARRAGUT ROAD,FARRAGUT ROAD,EAST   94 STREET,EAST   95 STREET,EAST   94 STREET,EAST   95 STREET,ADDRESS,BROOKLYN,FARRAGUT ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/21/2023 08:23:00 AM,18 BROOKLYN,42,Precinct 69,3081440069,BROOKLYN,1010267,174345,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64517517480249,-73.90624801766997,POINT (-73.90624801767 40.645175174802)
57966530,06/21/2023 10:17:00 AM,06/22/2023 06:28:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",AD3,,10036,640 8 AVENUE,8 AVENUE,W 41 ST,W 42 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,06/22/2023 06:28:00 AM,05 MANHATTAN,03,Precinct 14,1010137501,MANHATTAN,986967,214950,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75666417742652,-73.99019293432467,POINT (-73.990192934325 40.756664177427)
57978878,06/22/2023 12:37:16 PM,06/30/2023 04:24:59 PM,DOT,Department of Transportation,Outdoor Dining,Sidewalk Zone Blocked,Pedestrian Path Less Than 8 Feet,Sidewalk,11231,113 HAMILTON AVENUE,HAMILTON AVENUE,WOODHULL STREET,COLUMBIA STREET,WOODHULL STREET,COLUMBIA STREET,ADDRESS,BROOKLYN,HAMILTON AVENUE,,Closed,,"The Department of Transportation determined that the establishment is operating without authorization, and it was notified to register in the Open Restaurant Program.",06/30/2023 04:25:05 PM,06 BROOKLYN,39,Precinct 76,3003620001,BROOKLYN,982819,187468,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.681233003890654,-74.0051593804649,POINT (-74.005159380465 40.681233003891)
57966503,06/21/2023 09:04:59 PM,07/02/2023 05:40:28 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,LOOSE OR DEFECTIVE,RESIDENTIAL BUILDING,10461,1118 LYDIG AVENUE,LYDIG AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,07/02/2023 12:00:00 AM,11 BRONX,13,Precinct 49,2043050008,BRONX,1023987,250799,ONLINE,Unspecified,BRONX,,,,,,,,40.85497078262856,-73.85635644542675,POINT (-73.856356445427 40.854970782629)
57963389,06/21/2023 11:33:18 AM,06/30/2023 02:00:31 PM,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Overflowing Trash Can,Park,10473,STORY PLAYGROUND,STORY PLAYGROUND,LAFAYETTE AVENUE,STORY AVENUE,LAFAYETTE AVENUE,STORY AVENUE,UNRECOGNIZED,BRONX,STORY PLAYGROUND,,Closed,,NYC Parks has completed the requested work order and corrected the problem.,06/30/2023 02:00:36 PM,09 BRONX,18,Precinct 43,2036410001,BRONX,1022201,239172,PHONE,Unspecified,BRONX,,,,,,,,40.82306594476155,-73.86287836055742,POINT (-73.862878360557 40.823065944762)
57965216,06/21/2023 10:32:00 AM,07/07/2023 12:15:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Private Carting Noise (NQ1),NQ1,,10024,250 WEST   85 STREET,WEST   85 STREET,BROADWAY,WEST END AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/07/2023 12:15:00 AM,07 MANHATTAN,06,Precinct 20,1012320055,MANHATTAN,990465,226315,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78785636457305,-73.97755632349471,POINT (-73.977556323495 40.787856364573)
57976610,06/22/2023 05:36:30 PM,06/04/2024 12:53:58 AM,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Contaminated,Other Contaminant in Food,Restaurant/Bar/Deli/Bakery,11204,6423 18 AVENUE,18 AVENUE,64 STREET,65 STREET,64 STREET,65 STREET,ADDRESS,BROOKLYN,18 AVENUE,,Closed,,This SR was administratively closed. The issue you reported was addressed.,06/04/2024 12:54:02 AM,11 BROOKLYN,43,Precinct 62,3055470001,BROOKLYN,987096,164994,PHONE,Unspecified,BROOKLYN,,,,,,,,40.619546417402084,-73.98974840895539,POINT (-73.989748408955 40.619546417402)
57973109,06/22/2023 06:42:11 PM,06/24/2023 07:27:03 PM,DHS,Department of Homeless Services,Homeless Person Assistance,,,Subway,,,,,,,,ADDRESS,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,06/24/2023 07:27:03 PM,Unspecified QUEENS,,Unspecified,,QUEENS,1006208,215038,MOBILE,Unspecified,QUEENS,,,,R,M R to Forest Hills,,Platform,40.75687886664907,-73.92074189506906,POINT (-73.920741895069 40.756878866649)
57964721,06/21/2023 08:51:37 PM,07/27/2023 12:19:03 PM,EDC,Economic Development Corporation,Noise - Helicopter,Other,Flying Too Low,Above Address,10023,114 WEST   72 STREET,WEST   72 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   72 STREET,,Closed,,"The New York City Economic Development Corporation determined that this issue is not within its jurisdiction because the helicopter did not belong to a tour company departing from a NYC heliport.Â  Instead, it was most likely a law enforcement or news gathering helicopter not subject to the routing protocols established for tour helicopters. It may also have been a helicopter that departed as a charter or tour from another City but flew over NYC airspace. Helicopter tours originating from outside NYC are not subject to the same City regulations as tours departing from heliports managed by NYCEDC. Any City regulation of these flights is pre-empted by federal law and subject only to the jurisdiction of the Federal Aviation Administration. To file a complaint with the FAA, you can contact the New York Flight Standards District Office at the following web address:Â https://www.faa.gov/about/office_org/field_offices/fsdo/",07/27/2023 12:19:07 PM,07 MANHATTAN,06,Precinct 20,1011430037,MANHATTAN,989993,222578,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.77759961195581,-73.97926400958603,POINT (-73.979264009586 40.777599611956)
57963200,06/21/2023 11:11:32 PM,06/22/2023 05:19:09 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11422,253-26 CRAFT AVENUE,CRAFT AVENUE,HUXLEY STREET,254 STREET,HUXLEY STREET,254 STREET,ADDRESS,ROSEDALE,CRAFT AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/22/2023 05:19:15 AM,13 QUEENS,31,Precinct 105,4136600025,QUEENS,1057329,176097,PHONE,Unspecified,QUEENS,,,,,,,,40.64972072275114,-73.73664231417872,POINT (-73.736642314179 40.649720722751)
57975125,06/22/2023 04:57:59 PM,05/13/2025 04:52:21 PM,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street Tree,Street,11210,883 EAST   26 STREET,EAST   26 STREET,DEAD END,AVENUE I,DEAD END,AVENUE I,ADDRESS,BROOKLYN,EAST   26 STREET,,Closed,,"In an effort to more fully and efficiently service each city block, NYC Parks is shifting their street tree planting program to a neighborhood approach.  If the site that you requested meets the criteria for planting, NYC Parks will plant a tree through their new Neighborhood Tree Planting Program.   NYC Parks is no longer accepting new tree planting requests. Each neighborhood will be surveyed, inspected, and planted sequentially. NYC Parks foresters will be conducting tree removal, stump removal, and planting block by block and closing all unplantable tree beds. The most heat-vulnerable neighborhoods will be prioritized first.  To learn more about this program, visit nyc.gov/parks/street-tree-planting.  To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",05/13/2025 04:53:00 PM,14 BROOKLYN,45,Precinct 70,3075720011,BROOKLYN,997802,168514,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.6291981712372,-73.95117720991229,POINT (-73.951177209912 40.629198171237)
57978788,06/22/2023 11:00:58 PM,06/22/2023 11:00:58 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,,3+ Family Apt. Building,11230,402 FOSTER AVENUE,FOSTER AVENUE,SETON PLACE,EAST 5 STREET,SETON PLACE,EAST    5 STREET,ADDRESS,BROOKLYN,FOSTER AVENUE,,Closed,,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,06/22/2023 11:00:58 PM,14 BROOKLYN,40,Precinct 70,3065010018,BROOKLYN,991607,168459,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.62905451893308,-73.97349553715873,POINT (-73.973495537159 40.629054518933)
57971705,06/22/2023 01:08:00 PM,07/03/2023 11:53:00 AM,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,,Sidewalk,10314,214 QUINLAN AVENUE,QUINLAN AVENUE,SOUTH GANNON AVENUE,WESTWOOD AVENUE,,,ADDRESS,STATEN ISLAND,,,Closed,,The Department of Sanitation collected the E-waste.,07/03/2023 11:53:00 AM,02 STATEN ISLAND,49,Precinct 121,5007640075,STATEN ISLAND,948543,160345,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.60671438848031,-74.12859569015018,POINT (-74.12859569015 40.60671438848)
57964982,06/21/2023 11:06:27 AM,07/14/2023 10:19:45 AM,DSNY,Department of Sanitation,Missed Collection,Trash,N/A,Street,11357,147-18 21 AVENUE,21 AVENUE,147 STREET,149 STREET,147 STREET,149 STREET,ADDRESS,WHITESTONE,21 AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/22/2023 09:44:58 AM,07 QUEENS,19,Precinct 109,4046560046,QUEENS,1034420,223583,ONLINE,Unspecified,QUEENS,,,,,,,,40.78021754977736,-73.81884620015362,POINT (-73.818846200154 40.780217549777)
57964289,06/21/2023 10:34:28 AM,06/25/2023 01:54:21 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,ROACHES,RESIDENTIAL BUILDING,10027,22 MT MORRIS PARK WEST,MT MORRIS PARK WEST,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/25/2023 12:00:00 AM,10 MANHATTAN,09,Precinct 28,1017210014,MANHATTAN,999444,232683,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80532391601927,-73.94511685767458,POINT (-73.945116857675 40.805323916019)
57968447,06/21/2023 07:08:13 PM,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Hanging from Other Branches,Street,11365,49-04 167 STREET,167 STREET,LITHONIA AVENUE,METCALF AVENUE,LITHONIA AVENUE,METCALF AVENUE,ADDRESS,FRESH MEADOWS,167 STREET,,In Progress,,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",08/30/2023 10:15:44 AM,07 QUEENS,20,Precinct 109,4055690041,QUEENS,1039423,212095,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.74865622264869,-73.80087572410257,POINT (-73.800875724103 40.748656222649)
57961751,06/21/2023 06:58:48 AM,06/21/2023 09:45:49 AM,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,Street/Sidewalk,10301,96 RENWICK AVENUE,RENWICK AVENUE,NORTHERN BOULEVARD,CATTARAUGUS STREET,NORTHERN BOULEVARD,CATTARAUGUS STREET,ADDRESS,STATEN ISLAND,RENWICK AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/21/2023 09:45:54 AM,01 STATEN ISLAND,49,Precinct 120,5006750010,STATEN ISLAND,954734,162386,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.612339294182206,-74.10630828075337,POINT (-74.106308280753 40.612339294182)
57974126,06/22/2023 01:49:15 PM,07/05/2023 03:31:34 PM,DOT,Department of Transportation,Curb Condition,Curb Defect-Metal Protruding,N/A,Sidewalk,11237,952 WYCKOFF AVENUE,WYCKOFF AVENUE,CENTRE STREET,HALSEY STREET,CENTRE STREET,HALSEY STREET,ADDRESS,BROOKLYN,WYCKOFF AVENUE,,Closed,,The Department of Transportation has determined that this issue is not within its jurisdiction.,07/05/2023 03:31:39 PM,04 BROOKLYN,37,Precinct 83,3034070039,BROOKLYN,1010497,192975,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69630964663049,-73.90534667511447,POINT (-73.905346675114 40.69630964663)
57967286,06/21/2023 08:40:25 AM,06/21/2023 09:02:36 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10013,111 WORTH STREET,WORTH STREET,BROADWAY,LAFAYETTE STREET,BROADWAY,LAFAYETTE STREET,ADDRESS,NEW YORK,WORTH STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/21/2023 09:02:39 AM,01 MANHATTAN,01,Precinct 5,1001700020,MANHATTAN,983269,200072,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.7158281059634,-74.0035387695921,POINT (-74.003538769592 40.715828105963)
57972020,06/22/2023 07:04:47 PM,06/22/2023 07:38:38 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11229,1801 AVENUE R,AVENUE R,EAST   18 STREET,EAST   19 STREET,EAST   18 STREET,EAST   19 STREET,ADDRESS,BROOKLYN,AVENUE R,,Closed,,The Police Department issued a summons in response to the complaint.,06/22/2023 07:38:42 PM,15 BROOKLYN,48,Precinct 61,3068010054,BROOKLYN,996820,160112,PHONE,Unspecified,BROOKLYN,,,,,,,,40.60613787577877,-73.95473063102425,POINT (-73.954730631024 40.606137875779)
57968438,06/21/2023 09:17:35 AM,06/22/2023 08:23:26 AM,DOT,Department of Transportation,Broken Parking Meter,Coin or Card Did Not Register,Payment by Card,Street,11385,61-05 GATES AVENUE,GATES AVENUE,FRESH POND ROAD,64 STREET,FRESH POND ROAD,64 STREET,ADDRESS,RIDGEWOOD,GATES AVENUE,,Closed,,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,06/22/2023 08:23:31 AM,05 QUEENS,30,Precinct 104,4036110001,QUEENS,1012498,197650,PHONE,Unspecified,QUEENS,,,,,,,,40.70913525510709,-73.89811095908541,POINT (-73.898110959085 40.709135255107)
57965063,06/21/2023 10:33:39 AM,06/21/2023 12:05:03 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11435,90-24 143 STREET,143 STREET,90 AVENUE,91 AVENUE,90 AVENUE,91 AVENUE,ADDRESS,JAMAICA,143 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,06/21/2023 12:05:11 PM,12 QUEENS,24,Precinct 103,4099790018,QUEENS,1036527,194845,ONLINE,Unspecified,QUEENS,,,,,,,,40.701326865727765,-73.81146161021402,POINT (-73.811461610214 40.701326865728)
57966440,06/21/2023 08:21:23 AM,06/21/2023 07:12:35 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11385,2127 HIMROD STREET,HIMROD STREET,GRANDVIEW AVENUE,TONSOR STREET,GRANDVIEW AVENUE,TONSOR STREET,ADDRESS,RIDGEWOOD,HIMROD STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/21/2023 07:12:43 PM,05 QUEENS,30,Precinct 104,4033630001,QUEENS,1009530,198338,PHONE,Unspecified,QUEENS,,,,,,,,40.71103262862766,-73.9088137865577,POINT (-73.908813786558 40.711032628628)
57970526,06/21/2023 07:23:38 PM,06/21/2023 07:43:58 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,,Residential Building/House,10040,600 WEST  192 STREET,WEST  192 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,WEST  192 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/21/2023 07:44:01 PM,12 MANHATTAN,10,Precinct 34,1021690029,MANHATTAN,1003928,251236,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.85623771170069,-73.92886552195142,POINT (-73.928865521951 40.856237711701)
57971075,06/21/2023 09:31:46 PM,06/21/2023 10:19:48 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,11236,1138 EAST   98 STREET,EAST   98 STREET,FLATLANDS AVENUE,TRUCKLEMANS LANE,FLATLANDS AVENUE,TRUCKLEMANS LANE,ADDRESS,BROOKLYN,EAST   98 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/21/2023 10:19:52 PM,18 BROOKLYN,46,Precinct 69,3082050052,BROOKLYN,1012191,173841,PHONE,Unspecified,BROOKLYN,,,,,,,,40.643785943277706,-73.899316997529,POINT (-73.899316997529 40.643785943278)
57962669,06/21/2023 03:59:52 PM,06/22/2023 08:46:37 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,,Street/Sidewalk,11378,53-06 72 STREET,72 STREET,53 AVENUE,53 ROAD,53 AVENUE,53 ROAD,ADDRESS,MASPETH,72 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/22/2023 08:46:41 AM,05 QUEENS,30,Precinct 104,4024960036,QUEENS,1014086,205624,PHONE,Unspecified,QUEENS,,,,,,,,40.731016735131114,-73.89234778608625,POINT (-73.892347786086 40.731016735131)
57964856,06/21/2023 12:25:52 PM,06/21/2023 12:59:18 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,10468,165 WEST  197 STREET,WEST  197 STREET,WEBB AVENUE,SEDGWICK AVENUE,WEBB AVENUE,SEDGWICK AVENUE,ADDRESS,BRONX,WEST  197 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/21/2023 12:59:22 PM,08 BRONX,14,Precinct 50,2032500001,BRONX,1011397,257153,MOBILE,Unspecified,BRONX,,,,,,,,40.872458267974395,-73.90184170442664,POINT (-73.901841704427 40.872458267974)
