Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57962869,06/21/2023 07:40:23 AM,08/07/2023 11:36:33 AM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,LOCK BROKEN OR MISSING,RESIDENTIAL BUILDING,11226,470 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",08/07/2023 12:00:00 AM,14 BROOKLYN,40,Precinct 70,3050800024,BROOKLYN,994992,176618,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65144576664965,-73.961287685404,POINT (-73.961287685404 40.65144576665)
57976432,06/22/2023 11:28:22 AM,,TLC,Taxi and Limousine Commission,For Hire Vehicle Report,Car Service Company Report,Unlicensed/Unauthorized,,10036,145 WEST   47 STREET,WEST   47 STREET,AVENUE OF THE AMERICAS,WEST   47 STREET BIKE PATH,AVENUE OF THE AMERICAS,WEST   47 STREET BIKE PATH,ADDRESS,NEW YORK,WEST   47 STREET,,In Progress,,,,05 MANHATTAN,04,Precinct 18,1010007501,MANHATTAN,988932,215647,PHONE,Unspecified,MANHATTAN,,,"145 WEST   47 STREET, MANHATTAN (NEW YORK), NY, 10036",,,,,40.75857644223562,-73.98309974239915,POINT (-73.983099742399 40.758576442236)
57967495,06/21/2023 08:56:15 AM,06/21/2023 10:32:32 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11214,1825 BATH AVENUE,BATH AVENUE,BAY   19 STREET,BAY   20 STREET,BAY   19 STREET,BAY   20 STREET,ADDRESS,BROOKLYN,BATH AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/21/2023 10:32:35 AM,11 BROOKLYN,38,Precinct 62,3064040029,BROOKLYN,982793,159113,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.603404619884174,-74.0052469982105,POINT (-74.00524699821 40.603404619884)
57962464,06/21/2023 09:46:07 PM,06/21/2023 10:21:33 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11418,85-25 101 STREET,101 STREET,85 ROAD,86 AVENUE,85 ROAD,86 AVENUE,ADDRESS,RICHMOND HILL,101 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,06/21/2023 10:21:37 PM,09 QUEENS,29,Precinct 102,4091790045,QUEENS,1026618,193179,PHONE,Unspecified,QUEENS,,,,,,,,40.69680708236497,-73.84720908131582,POINT (-73.847209081316 40.696807082365)
57975973,06/22/2023 03:02:07 PM,06/26/2023 05:08:12 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,ROACHES,RESIDENTIAL BUILDING,10470,4459 MATILDA AVENUE,MATILDA AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,06/26/2023 12:00:00 AM,12 BRONX,11,Precinct 47,2050670040,BRONX,1024208,267253,PHONE,Unspecified,BRONX,,,,,,,,40.900130862674295,-73.85545942006536,POINT (-73.855459420065 40.900130862674)
57973678,06/22/2023 05:54:25 PM,06/22/2023 08:08:16 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11365,59-17 FRESH MEADOW LANE,FRESH MEADOW LANE,59 AVENUE,HORACE HARDING EXPRESSWAY,59 AVENUE,HORACE HARDING EXPRESSWAY,ADDRESS,FRESH MEADOWS,FRESH MEADOW LANE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/22/2023 08:08:20 PM,11 QUEENS,20,Precinct 111,,QUEENS,1040497,208848,ONLINE,Unspecified,QUEENS,,,,,,,,40.7397372772595,-73.79702672970593,POINT (-73.797026729706 40.73973727726)
57969898,06/21/2023 01:45:53 PM,06/29/2023 10:42:10 AM,DOT,Department of Transportation,Street Condition,Blocked - Construction,N/A,Street,11692,62-23 ALMEDA AVENUE,ALMEDA AVENUE,DEAD END,BEACH   63 STREET,DEAD END,BEACH   63 STREET,ADDRESS,ARVERNE,ALMEDA AVENUE,,Closed,,The Department of Transportation has determined that this issue is not within its jurisdiction. It has been referred to the New York City Police Department.,06/29/2023 10:42:14 AM,14 QUEENS,31,Precinct 100,4160070035,QUEENS,1041878,156926,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.59721451150441,-73.79248712179675,POINT (-73.792487121797 40.597214511504)
57974884,06/22/2023 09:21:39 AM,06/22/2023 09:57:40 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11216,571 ST MARKS AVENUE,ST MARKS AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,ST MARKS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/22/2023 09:57:44 AM,08 BROOKLYN,35,Precinct 77,3012170071,BROOKLYN,996781,185450,PHONE,Unspecified,BROOKLYN,,,,,,,,40.6756852970978,-73.95482402416252,POINT (-73.954824024163 40.675685297098)
57976981,06/22/2023 10:07:02 PM,06/22/2023 10:28:08 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,,Street/Sidewalk,10467,3322 DECATUR AVENUE,DECATUR AVENUE,EAST  209 STREET,EAST GUN HILL ROAD,EAST  209 STREET,EAST GUN HILL ROAD,ADDRESS,BRONX,DECATUR AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/22/2023 10:28:15 PM,07 BRONX,11,Precinct 52,2033550090,BRONX,1019313,258813,ONLINE,Unspecified,BRONX,,,,,,,,40.87698655588999,-73.87321032891688,POINT (-73.873210328917 40.87698655589)
57973822,06/22/2023 03:27:28 PM,06/22/2023 04:41:38 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11212,9708 KINGS HIGHWAY,KINGS HIGHWAY,ROCKAWAY PARKWAY,CLARKSON AVENUE,ROCKAWAY PARKWAY,CLARKSON AVENUE,ADDRESS,BROOKLYN,KINGS HIGHWAY,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/22/2023 04:41:41 PM,17 BROOKLYN,41,Precinct 67,3046520076,BROOKLYN,1006533,180156,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.66113527770227,-73.91968423946332,POINT (-73.919684239463 40.661135277702)
57971437,06/22/2023 11:12:57 AM,06/24/2023 07:10:54 AM,DSNY,Department of Sanitation,Dirty Condition,Trash,Littering,Sidewalk,10460,1540 LONGFELLOW AVENUE,LONGFELLOW AVENUE,EAST  172 STREET,EAST  173 STREET,EAST  172 STREET,EAST  173 STREET,ADDRESS,BRONX,LONGFELLOW AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/24/2023 07:11:00 AM,03 BRONX,17,Precinct 42,2030090009,BRONX,1015801,242880,MOBILE,Unspecified,BRONX,,,,,,,,40.833268515825196,-73.88598488251932,POINT (-73.885984882519 40.833268515825)
57978808,06/22/2023 07:30:32 PM,06/24/2023 06:51:41 AM,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,N/A,Sidewalk,10307,266 ASPINWALL STREET,ASPINWALL STREET,HYLAN BOULEVARD,CLERMONT AVENUE,HYLAN BOULEVARD,CLERMONT AVENUE,ADDRESS,STATEN ISLAND,ASPINWALL STREET,,Closed,,The Department of Sanitation removed the items.,06/23/2023 10:49:14 AM,03 STATEN ISLAND,51,Precinct 123,5079240046,STATEN ISLAND,915491,122101,MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.501547531563595,-74.24724040059732,POINT (-74.247240400597 40.501547531564)
57971590,06/22/2023 08:29:18 AM,06/23/2023 11:18:15 AM,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,N/A,Street,11231,369 DEGRAW STREET,DEGRAW STREET,SMITH STREET,HOYT STREET,SMITH STREET,HOYT STREET,ADDRESS,BROOKLYN,DEGRAW STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/23/2023 10:30:47 AM,06 BROOKLYN,39,Precinct 76,3004150063,BROOKLYN,986461,187937,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68252014175793,-73.99202822473892,POINT (-73.992028224739 40.682520141758)
57976720,06/22/2023 11:25:05 PM,06/22/2023 11:40:17 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Club/Bar/Restaurant,10012,99 MACDOUGAL STREET,MACDOUGAL STREET,BLEECKER STREET,MINETTA LANE,BLEECKER STREET,MINETTA LANE,ADDRESS,NEW YORK,MAC DOUGAL STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/22/2023 11:40:20 PM,02 MANHATTAN,02,Precinct 6,1005420051,MANHATTAN,983995,205054,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72950254166327,-74.00092005241557,POINT (-74.000920052416 40.729502541663)
57965200,06/21/2023 02:27:07 PM,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Supermarket or Grocery Store,Scale Inaccurate or Broken,Business,10010,311 EAST   23 STREET,EAST   23 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   23 STREET,,In Progress,,"The Department of Consumer and Worker Protection (DCWP) sent you a complaint form.  To help you, DCWP must get the completed form and any requested documents within 30 days.  You can send requested information by email, fax, or mail. Contact information is on the complaint form.  You may also be able to submit requested information at nyc.gov/dcwp. You must enter your NYC311 Service Request number.  If you didn't receive the complaint form within 15 days from the date you filed your Service Request, call DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.  DCWP will contact you about 30 days after getting your completed form and documents.",06/22/2023 10:39:20 AM,06 MANHATTAN,02,Precinct 13,1009290001,MANHATTAN,989694,208028,PHONE,Unspecified,MANHATTAN,,,,,,,,40.737663768323614,-73.98035537687461,POINT (-73.980355376875 40.737663768324)
57963949,06/21/2023 10:18:24 AM,07/07/2023 03:17:28 PM,DSNY,Department of Sanitation,Missed Collection,Trash,N/A,Street,10014,15 ABINGDON SQUARE,ABINGDON SQUARE,BLEECKER STREET,WEST   12 STREET,BLEECKER STREET,WEST   12 STREET,ADDRESS,NEW YORK,ABINGDON SQUARE,,Closed,,The Department of Sanitation collected the requested items.,06/15/2023 05:27:24 AM,02 MANHATTAN,03,Precinct 6,1006240031,MANHATTAN,982822,207868,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.737226168132956,-74.00515289077266,POINT (-74.005152890773 40.737226168133)
57969187,06/21/2023 12:29:00 PM,06/23/2023 07:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),NR3,,11105,22-68 29 STREET,29 STREET,AMTRAK-CONNECTING RAIL LINE,23 AVE,,,ADDRESS,ASTORIA,,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/23/2023 07:00:00 AM,01 QUEENS,22,Precinct 114,4008450059,QUEENS,1008236,221806,ONLINE,Unspecified,QUEENS,,,,,,,,40.775449996961946,-73.91339761676232,POINT (-73.913397616762 40.775449996962)
57965173,06/21/2023 02:02:00 PM,06/22/2023 06:33:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",NR4,,10036,1528 BROADWAY,BROADWAY,W 44 ST,7 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,06/22/2023 06:33:00 AM,05 MANHATTAN,04,Precinct 14,1009970001,MANHATTAN,988241,215364,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.757800018488304,-73.98559416023902,POINT (-73.985594160239 40.757800018488)
57962932,06/21/2023 02:51:40 PM,06/27/2023 01:53:11 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,N/A,RESIDENTIAL BUILDING,11369,32-40 93 STREET,93 STREET,,,,,ADDRESS,EAST ELMHURST,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,06/27/2023 12:00:00 AM,03 QUEENS,21,Precinct 115,4014220024,QUEENS,1018780,215384,PHONE,Unspecified,QUEENS,,,,,,,,40.75778838745408,-73.87536113112247,POINT (-73.875361131122 40.757788387454)
57971680,06/22/2023 10:21:30 AM,06/22/2023 10:45:30 AM,NYPD,New York City Police Department,Animal-Abuse,No Shelter,Dog,House and Store,11225,1206 UNION STREET,UNION STREET,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,UNION STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/22/2023 10:45:35 AM,09 BROOKLYN,35,Precinct 71,3012750036,BROOKLYN,997716,183016,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.669003141042886,-73.95145808403227,POINT (-73.951458084032 40.669003141043)
57977854,06/22/2023 06:33:27 PM,07/28/2023 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,,10025,308 WEST   94 STREET,WEST   94 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,07/28/2023 12:00:00 AM,07 MANHATTAN,06,Precinct 24,1012520063,MANHATTAN,991149,228675,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.79433342148973,-73.97508383115276,POINT (-73.975083831153 40.79433342149)
57966982,06/21/2023 01:35:46 PM,07/02/2023 05:46:56 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,BED BUGS,RESIDENTIAL BUILDING,11201,230 DUFFIELD STREET,DUFFIELD STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,07/02/2023 12:00:00 AM,02 BROOKLYN,33,Precinct 84,3001450033,BROOKLYN,988577,191120,PHONE,Unspecified,BROOKLYN,,,,,,,,40.691255965832234,-73.98439692853736,POINT (-73.984396928537 40.691255965832)
57968962,06/21/2023 09:51:07 AM,06/21/2023 10:04:14 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11207,88 MILLER AVENUE,MILLER AVENUE,ARLINGTON AVENUE,FULTON STREET,ARLINGTON AVENUE,FULTON STREET,ADDRESS,BROOKLYN,MILLER AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/21/2023 10:04:18 AM,05 BROOKLYN,37,Precinct 75,3036640027,BROOKLYN,1013955,186718,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67912469838119,-73.89290385070436,POINT (-73.892903850704 40.679124698381)
55886479,11/03/2022 09:25:07 AM,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Hollow,Street,11233,1921 BERGEN STREET,BERGEN STREET,HOWARD AVENUE,SARATOGA AVENUE,HOWARD AVENUE,SARATOGA AVENUE,ADDRESS,BROOKLYN,BERGEN STREET,,In Progress,,,,16 BROOKLYN,41,Precinct 73,3014460053,BROOKLYN,1007091,184969,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.674344462908145,-73.91765670534555,POINT (-73.917656705346 40.674344462908)
57967432,06/21/2023 01:49:08 PM,06/26/2023 11:20:52 AM,DOT,Department of Transportation,Street Condition,Cave-in,N/A,Street,10013,75 VARICK STREET,VARICK STREET,GRAND STREET,WATTS STREET,GRAND STREET,WATTS STREET,ADDRESS,NEW YORK,VARICK STREET,,Closed,,This request required re-assignment to a new DOT unit.,06/26/2023 11:21:03 AM,02 MANHATTAN,01,Precinct 1,1002260001,MANHATTAN,982524,202764,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72321688398667,-74.00622690468593,POINT (-74.006226904686 40.723216883987)
57986386,06/23/2023 04:41:42 PM,06/23/2023 04:41:42 PM,DOT,Department of Transportation,Street Condition,Pothole,,,11414,102 STREET,102 STREET,157 AVENUE,158 AVENUE,,,BLOCKFACE,QUEENS,,N/A,Closed,,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,06/23/2023 04:41:42 PM,10 QUEENS,,Precinct 106,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,,,,,,,
57964480,06/21/2023 08:14:33 AM,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Passing By,Above Address,10025,214 WEST  102 STREET,WEST  102 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  102 STREET,,In Progress,,,,07 MANHATTAN,07,Precinct 24,1018730041,MANHATTAN,993042,230062,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.798138679135754,-73.96824532821826,POINT (-73.968245328218 40.798138679136)
57978034,06/23/2023 12:52:36 AM,06/23/2023 01:14:59 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11210,3315 AVENUE H,AVENUE H,NEW YORK AVENUE,EAST   34 STREET,NEW YORK AVENUE,EAST   34 STREET,ADDRESS,BROOKLYN,AVENUE H,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/23/2023 01:15:05 AM,17 BROOKLYN,45,Precinct 67,3075610001,BROOKLYN,999686,169485,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.631860278078896,-73.9443876430378,POINT (-73.944387643038 40.631860278079)
57969079,06/21/2023 10:17:49 AM,06/22/2023 11:24:16 AM,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,N/A,Street,11210,1169 EAST   24 STREET,EAST   24 STREET,AVENUE K,AVENUE L,AVENUE K,AVENUE L,ADDRESS,BROOKLYN,EAST   24 STREET,,Closed,,The Department of Sanitation collected the requested items.,06/22/2023 04:55:46 AM,14 BROOKLYN,45,Precinct 70,3076240017,BROOKLYN,997624,165979,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62224039969185,-73.9518234999984,POINT (-73.951823499998 40.622240399692)
57986224,06/23/2023 03:50:45 PM,06/29/2023 10:16:27 AM,DOT,Department of Transportation,Highway Condition,Pothole - Highway,,Highway,,,,,,,,,,,,Closed,,The Department of Transportation has completed the request or corrected the condition.,06/29/2023 10:16:33 AM,Unspecified QUEENS,,Unspecified,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,Belt Pkwy,East/Long Island Bound,Ramp,150 St Rockaway Blvd (Exit 20),,,
57967063,06/21/2023 08:56:12 AM,07/02/2023 10:19:05 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,N/A,RESIDENTIAL BUILDING,11214,1642 80 STREET,80 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,07/02/2023 12:00:00 AM,11 BROOKLYN,43,Precinct 62,3062830023,BROOKLYN,983506,162537,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61280288707366,-74.0026796954449,POINT (-74.002679695445 40.612802887074)
57977467,06/22/2023 04:31:10 PM,06/22/2023 04:31:10 PM,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,,11206,49 HART STREET,HART STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",06/22/2023 12:00:00 AM,03 BROOKLYN,36,Precinct 79,3017660067,BROOKLYN,998097,191770,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.693030290902946,-73.9500666765194,POINT (-73.950066676519 40.693030290903)
57971896,06/22/2023 03:41:11 PM,06/24/2023 09:02:22 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Not Cleaned by Property Owner,Sidewalk,11226,110 LENOX ROAD,LENOX ROAD,BEDFORD AVENUE,ROGERS AVENUE,BEDFORD AVENUE,ROGERS AVENUE,ADDRESS,BROOKLYN,LENOX ROAD,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,06/24/2023 09:02:26 PM,17 BROOKLYN,40,Precinct 67,3050840015,BROOKLYN,996605,177480,PHONE,Unspecified,BROOKLYN,,,,,,,,40.653809664997546,-73.95547313356803,POINT (-73.955473133568 40.653809664998)
57964669,06/21/2023 06:03:00 AM,02/26/2024 11:58:31 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,N/A,Street,11364,231-12 57 AVENUE,57 AVENUE,231 STREET,EAST HAMPTON BOULEVARD,231 STREET,EAST HAMPTON BOULEVARD,ADDRESS,OAKLAND GARDENS,57 AVENUE,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",02/26/2024 11:58:37 AM,11 QUEENS,23,Precinct 111,4075680032,QUEENS,1053827,214332,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.754694594434085,-73.74886751332184,POINT (-73.748867513322 40.754694594434)
57962986,06/21/2023 10:59:22 PM,06/23/2023 04:45:52 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,HEAT ON IN SUMMER,RESIDENTIAL BUILDING,10040,25 NAGLE AVENUE,NAGLE AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/23/2023 12:00:00 AM,12 MANHATTAN,10,Precinct 34,1021710008,MANHATTAN,1003515,252434,PHONE,Unspecified,MANHATTAN,,,,,,,,40.85952677252815,-73.9303550418583,POINT (-73.930355041858 40.859526772528)
57967216,06/21/2023 06:08:21 PM,06/21/2023 06:26:34 PM,NYPD,New York City Police Department,Animal-Abuse,Tortured,Dog,Residential Building/House,10468,55 EVELYN PLACE,EVELYN PLACE,GRAND AVENUE,AQUEDUCT AVENUE EAST,GRAND AVENUE,AQUEDUCT AVENUE EAST,ADDRESS,BRONX,EVELYN PLACE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/21/2023 06:26:37 PM,07 BRONX,14,Precinct 52,2032090065,BRONX,1010321,252539,ONLINE,Unspecified,BRONX,,,,,,,,40.859797490284876,-73.905750259345,POINT (-73.905750259345 40.859797490285)
57969664,06/21/2023 10:28:36 AM,06/23/2023 01:18:15 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,GLASS BROKEN OR MISSING,RESIDENTIAL BUILDING,10463,3115 SEDGWICK AVENUE,SEDGWICK AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",06/23/2023 12:00:00 AM,08 BRONX,14,Precinct 50,2032540065,BRONX,1012134,258803,PHONE,Unspecified,BRONX,,,,,,,,40.87698470940194,-73.89916999011639,POINT (-73.899169990116 40.876984709402)
57963634,06/21/2023 08:53:17 AM,06/22/2023 01:04:04 PM,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,N/A,Street,10308,137 DAVID STREET,DAVID STREET,OSBORNE AVENUE,WILLIAM AVENUE,OSBORNE AVENUE,WILLIAM AVENUE,ADDRESS,STATEN ISLAND,DAVID STREET,,Closed,,The Department of Sanitation collected the requested items.,06/22/2023 11:02:24 AM,03 STATEN ISLAND,51,Precinct 122,5052770032,STATEN ISLAND,942205,136457,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.54111880414904,-74.15127284293848,POINT (-74.151272842938 40.541118804149)
57975298,06/22/2023 11:22:44 PM,06/23/2023 01:36:05 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11385,61-23 TONSOR STREET,TONSOR STREET,METROPOLITAN AVENUE,HIMROD STREET,METROPOLITAN AVENUE,HIMROD STREET,ADDRESS,RIDGEWOOD,TONSOR STREET,,Closed,,The Police Department issued a summons in response to the complaint.,06/23/2023 01:36:09 AM,05 QUEENS,30,Precinct 104,4033650012,QUEENS,1009631,198733,ONLINE,Unspecified,QUEENS,,,,,,,,40.71211651994775,-73.90844798570535,POINT (-73.908447985705 40.712116519948)
57968116,06/22/2023 12:23:00 AM,06/22/2023 12:41:16 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,,Street/Sidewalk,11238,778 FRANKLIN AVENUE,FRANKLIN AVENUE,ST JOHNS PLACE,LINCOLN PLACE,ST JOHNS PLACE,LINCOLN PLACE,ADDRESS,BROOKLYN,FRANKLIN AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/22/2023 12:41:23 AM,08 BROOKLYN,35,Precinct 77,3011780049,BROOKLYN,996032,184080,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67192598398303,-73.95752666637821,POINT (-73.957526666378 40.671925983983)
57977611,06/22/2023 01:25:37 PM,06/22/2023 02:27:39 PM,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,Street/Sidewalk,11201,167 SANDS STREET,SANDS STREET,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,ADDRESS,BROOKLYN,SANDS STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/22/2023 02:27:43 PM,02 BROOKLYN,35,Precinct 84,3000680107,BROOKLYN,988677,194236,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69980861298248,-73.98403428269069,POINT (-73.984034282691 40.699808612982)
57978826,06/22/2023 01:45:03 PM,06/26/2023 10:33:32 AM,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Cracked,Street,11212,479 HERZEL STREET,HERZEL STREET,NEWPORT STREET,LOTT AVENUE,NEWPORT STREET,LOTT AVENUE,ADDRESS,BROOKLYN,HERZL STREET,,Closed,,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",06/26/2023 10:33:37 AM,16 BROOKLYN,41,Precinct 73,3036100017,BROOKLYN,1008498,179015,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65799832221036,-73.91260579665436,POINT (-73.912605796654 40.65799832221)
