Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57977844,06/22/2023 08:24:13 PM,06/22/2023 08:32:46 PM,NYPD,New York City Police Department,Encampment,N/A,,Residential Building/House,11105,22-50 29 STREET,29 STREET,DITMARS BOULEVARD,AMTRAK-CONNECTING RAIL LINE,DITMARS BOULEVARD,AMTRAK-CONNECTING RAIL LINE,ADDRESS,ASTORIA,29 STREET,,Closed,,The Police Department visited the location and no Encampment was found.,06/22/2023 08:32:51 PM,01 QUEENS,22,Precinct 114,4008450052,QUEENS,1008347,221925,MOBILE,Unspecified,QUEENS,,,,,,,,40.77577631863919,-73.91299642047825,POINT (-73.912996420478 40.775776318639)
57976341,06/22/2023 03:32:17 AM,06/22/2023 05:18:17 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,11434,145-85 176 STREET,176 STREET,145 DRIVE,FARMERS BOULEVARD,145 DRIVE,FARMERS BOULEVARD,ADDRESS,JAMAICA,176 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/22/2023 05:18:22 AM,13 QUEENS,31,Precinct 105,4133040009,QUEENS,1047875,180804,PHONE,Unspecified,QUEENS,,,,,,,,40.662713331160326,-73.77066749200479,POINT (-73.770667492005 40.66271333116)
57975954,06/22/2023 10:42:24 AM,06/30/2023 06:07:59 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,N/A,RESIDENTIAL BUILDING,10472,1755 WATSON AVENUE,WATSON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/30/2023 12:00:00 AM,09 BRONX,18,Precinct 43,2037510001,BRONX,1020932,240799,PHONE,Unspecified,BRONX,,,,,,,,40.82753695310353,-73.86745451183691,POINT (-73.867454511837 40.827536953104)
57970428,06/21/2023 06:50:00 AM,07/03/2023 07:30:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),NM1,,10105,1347 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,W 54 ST,W 55 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/03/2023 07:30:00 AM,05 MANHATTAN,06,Precinct 18,1010070029,MANHATTAN,990228,217135,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.76265983908828,-73.97842034722844,POINT (-73.978420347228 40.762659839088)
57974766,06/22/2023 02:08:54 AM,06/22/2023 02:48:48 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,10463,2762 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,WEST KINGSBRIDGE ROAD,WEST  229 STREET,WEST KINGSBRIDGE ROAD,WEST  229 STREET,ADDRESS,BRONX,KINGSBRIDGE TERRACE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/22/2023 02:48:54 AM,08 BRONX,14,Precinct 50,2032530090,BRONX,1010986,257066,MOBILE,Unspecified,BRONX,,,,,,,,40.872220734310865,-73.90332814679292,POINT (-73.903328146793 40.872220734311)
57987132,06/23/2023 12:10:09 AM,06/24/2023 05:58:47 PM,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,EXPOSED,RESIDENTIAL BUILDING,11367,70-13 PARK DRIVE EAST,PARK DRIVE EAST,,,,,ADDRESS,FLUSHING,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,06/24/2023 12:00:00 AM,08 QUEENS,24,Precinct 107,4065487501,QUEENS,1031207,203975,PHONE,Unspecified,QUEENS,,,,,,,,40.72641631937879,-73.83058459829783,POINT (-73.830584598298 40.726416319379)
57970608,06/21/2023 11:53:32 AM,06/21/2023 08:04:41 PM,DHS,Department of Homeless Services,Homeless Person Assistance,,,Street/Sidewalk,10023,160 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST 67 STREET,WEST 68 STREET,WEST   67 STREET,WEST   68 STREET,ADDRESS,NEW YORK,COLUMBUS AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,06/21/2023 08:04:41 PM,07 MANHATTAN,06,Precinct 20,1011397503,MANHATTAN,989497,221385,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.774325448935436,-73.98105582586138,POINT (-73.981055825861 40.774325448935)
57980760,06/22/2023 09:40:40 AM,06/29/2023 02:04:53 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,HALLS AND STAIRS ONLY,RESIDENTIAL BUILDING,10030,580 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/29/2023 12:00:00 AM,10 MANHATTAN,09,Precinct 32,1020480021,MANHATTAN,999019,238044,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.820039085076885,-73.94664022878331,POINT (-73.946640228783 40.820039085077)
57973452,06/22/2023 12:19:20 PM,07/28/2023 11:33:36 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,DRAIN PIPE BLOCKED OR BROKEN,RESIDENTIAL BUILDING,11691,25-15 DEERFIELD ROAD,DEERFIELD ROAD,,,,,ADDRESS,FAR ROCKAWAY,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,07/28/2023 12:00:00 AM,14 QUEENS,31,Precinct 101,4158000005,QUEENS,1050957,157051,PHONE,Unspecified,QUEENS,,,,,,,,40.59749392568075,-73.75979343558997,POINT (-73.75979343559 40.597493925681)
57976143,06/22/2023 06:19:57 PM,06/22/2023 08:32:18 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11368,111-61 43 AVENUE,43 AVENUE,111 STREET,114 STREET,111 STREET,114 STREET,ADDRESS,CORONA,43 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/22/2023 08:32:26 PM,04 QUEENS,21,Precinct 110,4020150051,QUEENS,1024634,212458,MOBILE,Unspecified,QUEENS,,,,,,,,40.74973247107357,-73.8542482472,POINT (-73.8542482472 40.749732471074)
57978915,06/22/2023 11:49:04 AM,06/26/2023 02:20:10 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,,Other (Explain Below),11221,101 MALCOM X BOULEVARD,MALCOM X BOULEVARD,GREENE AVENUE,LEXINGTON AVENUE,GREENE AVENUE,LEXINGTON AVENUE,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,,Closed,,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,06/22/2023 11:49:04 AM,03 BROOKLYN,36,Precinct 81,3016220002,BROOKLYN,1003525,190747,PHONE,Unspecified,BROOKLYN,,,,,,,,40.690212235584376,-73.93049583437401,POINT (-73.930495834374 40.690212235584)
57985989,06/23/2023 03:14:49 AM,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Flying Too Low,Above Address,11217,130 ST MARKS PLACE,ST MARKS PLACE,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,ST MARKS PLACE,,In Progress,,,,06 BROOKLYN,39,Precinct 78,3009347503,BROOKLYN,990315,187422,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68110478220723,-73.97813306592545,POINT (-73.978133065925 40.681104782207)
57973191,06/22/2023 06:23:00 AM,07/05/2023 06:30:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),NM1,,10011,200 WEST   14 STREET,WEST   14 STREET,7 AVE,8 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/05/2023 06:30:00 AM,02 MANHATTAN,03,Precinct 6,1006180032,MANHATTAN,984219,208414,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73872491814651,-74.00011186499094,POINT (-74.000111864991 40.738724918147)
57973506,06/22/2023 05:10:18 PM,07/06/2023 11:12:52 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,MICE,RESIDENTIAL BUILDING,11368,55-30 99 STREET,99 STREET,,,,,ADDRESS,CORONA,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",07/06/2023 12:00:00 AM,04 QUEENS,21,Precinct 110,4019080001,QUEENS,1022932,208549,PHONE,Unspecified,QUEENS,,,,,,,,40.73901086656784,-73.86041348446771,POINT (-73.860413484468 40.739010866568)
57980436,06/22/2023 09:38:22 AM,07/05/2023 10:19:44 AM,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Free Repair,Street,10016,229 EAST   28 STREET,EAST   28 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   28 STREET,,Closed,,"NYC Parks determined that the requested site is ineligible for the Trees and Sidewalks Program, because the tree is not adjacent to a 1-, 2-, or 3-family home (NYC Tax Class 1 property).   You can repair the sidewalk yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website",07/05/2023 10:19:49 AM,06 MANHATTAN,02,Precinct 13,1009090015,MANHATTAN,989855,209434,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.74152278858926,-73.97977323838715,POINT (-73.979773238387 40.741522788589)
57977025,06/22/2023 03:41:56 PM,10/09/2023 05:03:11 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,LOCK BROKEN OR MISSING,RESIDENTIAL BUILDING,11103,44-02 25 AVENUE,25 AVENUE,,,,,ADDRESS,ASTORIA,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,10/09/2023 12:00:00 AM,01 QUEENS,22,Precinct 114,4007150041,QUEENS,1009632,218504,PHONE,Unspecified,QUEENS,,,,,,,,40.76638297451914,-73.90836977908332,POINT (-73.908369779083 40.766382974519)
57977214,06/22/2023 03:45:23 AM,06/22/2023 03:53:38 AM,NYPD,New York City Police Department,Drug Activity,Use Outside,,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/22/2023 03:53:43 AM,08 QUEENS,24,Precinct 107,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,POINT (-73.809696824262 40.721959131993)
57982506,06/23/2023 12:02:00 PM,06/23/2023 01:05:38 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10019,842 SEVENTH AVENUE,SEVENTH AVENUE,WEST   54 STREET,WEST   55 STREET,WEST   54 STREET,WEST   55 STREET,ADDRESS,NEW YORK,7 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/23/2023 01:05:43 PM,05 MANHATTAN,06,Precinct 18,1010260029,MANHATTAN,989409,217511,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.7636923780624,-73.98137652153272,POINT (-73.981376521533 40.763692378062)
57983559,06/23/2023 08:21:39 AM,07/11/2023 03:48:05 PM,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk Re-inspection Request,Sidewalk,11216,266 HANCOCK STREET,HANCOCK STREET,MARCY AVENUE,TOMPKINS AVENUE,MARCY AVENUE,TOMPKINS AVENUE,ADDRESS,BROOKLYN,HANCOCK STREET,,Closed,,"The Department of Transportation has denied the sidewalk re-inspection request. The request to re-inspect is past the 75 day original notification period. The property owners are responsible for maintaining, repairing and installing sidewalks adjoining their properties.",07/11/2023 03:48:10 PM,03 BROOKLYN,36,Precinct 79,3018390020,BROOKLYN,999411,188140,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68306462257736,-73.94533646348609,POINT (-73.945336463486 40.683064622577)
57977376,06/22/2023 09:31:28 AM,06/22/2023 09:46:03 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,10036,510 5 AVENUE,5 AVENUE,EAST   42 STREET,EAST   43 STREET,EAST   42 STREET,EAST   43 STREET,ADDRESS,NEW YORK,5 AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/22/2023 09:46:08 AM,05 MANHATTAN,04,Precinct 14,1012580040,MANHATTAN,989642,213970,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.753973100176744,-73.98053825462506,POINT (-73.980538254625 40.753973100177)
57972534,06/22/2023 01:59:03 PM,06/22/2023 03:34:57 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,,Street/Sidewalk,11217,211A WYCKOFF STREET,WYCKOFF STREET,BOND STREET,NEVINS STREET,BOND STREET,NEVINS STREET,ADDRESS,BROOKLYN,WYCKOFF STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/22/2023 03:35:03 PM,02 BROOKLYN,39,Precinct 84,3003870071,BROOKLYN,988188,188514,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68410327537356,-73.98580117758145,POINT (-73.985801177581 40.684103275374)
57981552,06/23/2023 01:06:23 PM,06/30/2023 10:01:11 AM,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE,RESIDENTIAL BUILDING,11208,1271 SUTTER AVENUE,SUTTER AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,06/30/2023 12:00:00 AM,05 BROOKLYN,42,Precinct 75,3042500052,BROOKLYN,1020006,184458,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67289914082656,-73.8711000539146,POINT (-73.871100053915 40.672899140827)
57971814,06/22/2023 06:06:23 PM,06/26/2023 11:04:31 AM,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Other Litter,Park,10026,48 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  112 STREET,WEST  113 STREET,WEST  112 STREET,WEST  113 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,,Closed,,NYC Parks has completed the requested work order and corrected the problem.,06/26/2023 11:04:36 AM,10 MANHATTAN,09,Precinct 28,1018220024,MANHATTAN,997408,230850,MOBILE,St. Nicholas Park,MANHATTAN,,,,,,,,40.80029610120122,-73.95247480385893,POINT (-73.952474803859 40.800296101201)
57970896,06/21/2023 09:36:48 AM,06/21/2023 10:10:20 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,11105,21-72 42 STREET,42 STREET,21 AVENUE,DITMARS BOULEVARD,21 AVENUE,DITMARS BOULEVARD,ADDRESS,ASTORIA,42 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,06/21/2023 10:10:27 AM,01 QUEENS,22,Precinct 114,4007960062,QUEENS,1010875,220718,ONLINE,Unspecified,QUEENS,,,,,,,,40.77245616876878,-73.90387372293232,POINT (-73.903873722932 40.772456168769)
57977223,06/22/2023 09:31:58 AM,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Booting Company,Booting Illegal or Unfair,Business,10038,113 NASSAU STREET,NASSAU STREET,ANN STREET,BEEKMAN STREET,ANN STREET,BEEKMAN STREET,ADDRESS,NEW YORK,NASSAU STREET,,In Progress,,"The Department of Consumer and Worker Protection (DCWP) sent you a complaint form.  To help you, DCWP must get the completed form and any requested documents within 30 days.  You can send requested information by email, fax, or mail. Contact information is on the complaint form.  You may also be able to submit requested information at nyc.gov/dcwp. You must enter your NYC311 Service Request number.  If you didn't receive the complaint form within 15 days from the date you filed your Service Request, call DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.  DCWP will contact you about 30 days after getting your completed form and documents.",06/23/2023 12:07:41 PM,01 MANHATTAN,01,Precinct 1,1000900017,MANHATTAN,982298,198253,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.71083522375073,-74.00704093866887,POINT (-74.007040938669 40.710835223751)
57975891,06/22/2023 02:57:59 PM,06/23/2023 03:13:46 PM,DSNY,Department of Sanitation,Dumpster Complaint,Blocking Sidewalk or Street,N/A,Sidewalk,11385,404 WOODWARD AVENUE,WOODWARD AVENUE,STANHOPE STREET,HIMROD STREET,STANHOPE STREET,HIMROD STREET,ADDRESS,RIDGEWOOD,WOODWARD AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/23/2023 10:15:53 AM,05 QUEENS,34,Precinct 104,4034020036,QUEENS,1008608,197482,PHONE,Unspecified,QUEENS,,,,,,,,40.70868569915553,-73.91214258080461,POINT (-73.912142580805 40.708685699156)
57973830,06/22/2023 12:13:01 PM,06/22/2023 01:34:26 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,,Residential Building/House,10470,4420 MATILDA AVENUE,MATILDA AVENUE,NEREID AVENUE,EAST  239 STREET,NEREID AVENUE,EAST  239 STREET,ADDRESS,BRONX,MATILDA AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/22/2023 01:34:31 PM,12 BRONX,11,Precinct 47,2050680008,BRONX,1024115,267085,PHONE,Unspecified,BRONX,,,,,,,,40.89967017787778,-73.8557968299489,POINT (-73.855796829949 40.899670177878)
57986331,06/23/2023 03:16:41 PM,06/23/2023 03:36:20 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,10010,39 GRAMERCY PARK,GRAMERCY PARK,EAST   21 STREET,3 AVENUE,EAST   21 STREET,3 AVENUE,ADDRESS,NEW YORK,GRAMERCY PARK NORTH,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/23/2023 03:36:23 PM,06 MANHATTAN,02,Precinct 13,1008770042,MANHATTAN,988451,208105,PHONE,Unspecified,MANHATTAN,,,,,,,,40.737875792026934,-73.98484068257133,POINT (-73.984840682571 40.737875792027)
57971850,06/22/2023 10:33:17 PM,06/22/2023 10:53:41 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Club/Bar/Restaurant,11205,275 PARK AVENUE,PARK AVENUE,WAVERLY AVENUE,WASHINGTON AVENUE,WAVERLY AVENUE,WASHINGTON AVENUE,ADDRESS,BROOKLYN,PARK AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/22/2023 10:53:45 PM,02 BROOKLYN,35,Precinct 88,3018740001,BROOKLYN,993245,192854,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6960118809278,-73.96756190388936,POINT (-73.967561903889 40.696011880928)
57972525,06/22/2023 09:12:33 AM,06/22/2023 09:31:29 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11420,133-12 LINDEN BOULEVARD,LINDEN BOULEVARD,133 STREET,134 STREET,133 STREET,134 STREET,ADDRESS,SOUTH OZONE PARK,LINDEN BOULEVARD,,Closed,,This complaint does not fall under the Police Department's jurisdiction.,06/22/2023 09:31:33 AM,10 QUEENS,28,Precinct 106,4116590006,QUEENS,1037307,187839,PHONE,Unspecified,QUEENS,,,,,,,,40.682092416190635,-73.8087037074843,POINT (-73.808703707484 40.682092416191)
57970887,06/21/2023 07:34:52 AM,06/21/2023 05:28:56 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11385,83-17 MYRTLE AVENUE,MYRTLE AVENUE,83 STREET,84 STREET,83 STREET,84 STREET,ADDRESS,RIDGEWOOD,MYRTLE AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,06/21/2023 05:29:00 PM,05 QUEENS,32,Precinct 104,4038340001,QUEENS,1021570,195504,PHONE,Unspecified,QUEENS,,,,,,,,40.70321138429904,-73.86540067431798,POINT (-73.865400674318 40.703211384299)
57980805,06/22/2023 10:48:19 AM,08/21/2023 07:30:50 AM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING,RESIDENTIAL BUILDING,10468,2332 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",08/21/2023 12:00:00 AM,07 BRONX,14,Precinct 52,2032120044,BRONX,1010186,253084,PHONE,Unspecified,BRONX,,,,,,,,40.861293748049725,-73.90623619096016,POINT (-73.90623619096 40.86129374805)
57971238,06/22/2023 12:58:21 PM,06/22/2023 02:52:18 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11217,396 STATE STREET,STATE STREET,BOND STREET,NEVINS STREET,BOND STREET,NEVINS STREET,ADDRESS,BROOKLYN,STATE STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/22/2023 02:52:21 PM,02 BROOKLYN,33,Precinct 84,3001780012,BROOKLYN,988708,189705,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68737205127016,-73.98392548161516,POINT (-73.983925481615 40.68737205127)
57975288,06/22/2023 06:03:14 AM,06/22/2023 06:27:04 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,10465,2970 CROSS BRONX EXPRESSWAY SR SOUTH,CROSS BRONX EXPRESSWAY SR SOUTH,CALHOUN AVENUE,REVERE AVENUE,CALHOUN AVENUE,REVERE AVENUE,ADDRESS,BRONX,CROSS BRONX EXPRESSWAY SR SOUTH,,Closed,,The Police Department issued a summons in response to the complaint.,06/22/2023 06:27:10 AM,10 BRONX,13,Precinct 45,2055610001,BRONX,1033539,239265,ONLINE,Unspecified,BRONX,,,,,,,,40.82326521272622,-73.82191218621062,POINT (-73.821912186211 40.823265212726)
57974235,06/22/2023 06:20:02 PM,06/22/2023 06:20:02 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,,1-2 Family Dwelling,10027,170 WEST  123 STREET,WEST  123 STREET,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,WEST  123 STREET,,Closed,,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,06/22/2023 06:20:02 PM,10 MANHATTAN,09,Precinct 28,1019070061,MANHATTAN,998575,233377,PHONE,Unspecified,MANHATTAN,,,,,,,,40.8072302059441,-73.94825434216055,POINT (-73.948254342161 40.807230205944)
57981714,06/23/2023 10:51:31 PM,06/23/2023 11:19:20 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Store/Commercial,11221,225 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,JEFFERSON AVENUE,HANCOCK STREET,JEFFERSON AVENUE,HANCOCK STREET,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/23/2023 11:19:24 PM,03 BROOKLYN,36,Precinct 81,3016570005,BROOKLYN,1003799,188954,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68529026256075,-73.92951301443573,POINT (-73.929513014436 40.685290262561)
57973443,06/22/2023 02:18:14 PM,07/08/2023 04:31:44 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING,RESIDENTIAL BUILDING,11213,1132 PARK PLACE,PARK PLACE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,07/08/2023 12:00:00 AM,08 BROOKLYN,36,Precinct 77,3012440044,BROOKLYN,1000853,184426,PHONE,Unspecified,BROOKLYN,,,,,,,,40.672867947404356,-73.94014643142143,POINT (-73.940146431421 40.672867947404)
57970527,06/21/2023 11:00:55 AM,06/21/2023 02:57:10 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,,Residential Building/House,11432,91-05 175 STREET,175 STREET,91 AVENUE,JAMAICA AVENUE,91 AVENUE,JAMAICA AVENUE,ADDRESS,JAMAICA,175 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/21/2023 02:57:17 PM,12 QUEENS,27,Precinct 103,4098110030,QUEENS,1043524,197668,PHONE,Unspecified,QUEENS,,,,,,,,40.7090312107675,-73.78620198885363,POINT (-73.786201988854 40.709031210768)
57973407,06/22/2023 02:12:08 PM,08/10/2023 09:06:09 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,MICE,RESIDENTIAL BUILDING,10467,314 EAST  206 STREET,EAST  206 STREET,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,08/10/2023 12:00:00 AM,07 BRONX,11,Precinct 52,2033410057,BRONX,1018042,258038,PHONE,Unspecified,BRONX,,,,,,,,40.874864379868406,-73.87781023551283,POINT (-73.877810235513 40.874864379868)
57974397,06/22/2023 10:28:33 PM,06/22/2023 10:56:37 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Club/Bar/Restaurant,10030,2308 7 AVENUE,7 AVENUE,WEST  135 STREET,WEST  136 STREET,WEST  135 STREET,WEST  136 STREET,ADDRESS,NEW YORK,7 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/22/2023 10:56:40 PM,10 MANHATTAN,09,Precinct 32,1019410033,MANHATTAN,999894,236434,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8156185820437,-73.94348264472475,POINT (-73.943482644725 40.815618582044)
57973740,06/22/2023 03:02:48 PM,06/23/2023 02:44:12 PM,DSNY,Department of Sanitation,Missed Collection,Trash,N/A,Street,11233,773 HANCOCK STREET,HANCOCK STREET,PATCHEN AVENUE,RALPH AVENUE,PATCHEN AVENUE,RALPH AVENUE,ADDRESS,BROOKLYN,HANCOCK STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/23/2023 11:29:20 AM,03 BROOKLYN,41,Precinct 81,3016580068,BROOKLYN,1005158,189018,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68546282199455,-73.92461273053445,POINT (-73.924612730534 40.685462821995)
